game_date,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,matchup,opponent,shot_id,win.loss
3/28/99,Jump Shot,Jump Shot,299,29800413,34.0673,-164,-23,-118.4338,4,3,0,1998-99,42,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,24725,1
3/28/99,Jump Shot,Jump Shot,111,29800413,33.9983,-149,46,-118.4188,1,1,0,1998-99,8,15,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,24718,1
3/28/99,Layup Shot,Layup,437,29800413,34.0443,0,0,-118.2698,4,4,0,1998-99,45,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,24727,1
3/28/99,Jump Shot,Jump Shot,96,29800413,34.0623,179,-18,-118.0908,2,1,0,1998-99,56,17,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,24716,1
3/28/99,Jump Shot,Jump Shot,281,29800413,33.9983,42,46,-118.2278,6,3,0,1998-99,59,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,24722,1
3/28/99,Jump Shot,Jump Shot,39,29800413,34.0523,136,-8,-118.1338,7,1,0,1998-99,33,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,24714,1
3/28/99,Jump Shot,Jump Shot,412,29800413,34.0413,121,3,-118.1488,6,4,0,1998-99,55,12,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,24726,1
3/28/99,Jump Shot,Jump Shot,275,29800413,34.0673,130,-23,-118.1398,7,3,0,1998-99,59,13,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,24721,1
3/29/00,Jump Shot,Jump Shot,253,29901025,33.9763,-14,68,-118.2838,9,3,0,1999-00,35,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,26015,1
3/29/00,Jump Shot,Jump Shot,246,29901025,34.0113,-8,33,-118.2778,10,3,0,1999-00,8,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,26014,1
3/29/00,Jump Shot,Jump Shot,9,29901025,33.9553,-81,89,-118.3508,10,1,0,1999-00,37,12,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,26004,1
3/29/00,Layup Shot,Layup,370,29901025,34.0283,-8,16,-118.2778,8,4,0,1999-00,59,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,26020,1
3/29/00,Jump Shot,Jump Shot,324,29901025,33.8823,-74,162,-118.3438,1,3,0,1999-00,27,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,26019,1
3/29/00,Dunk Shot,Dunk,308,29901025,34.0433,5,1,-118.2648,3,3,0,1999-00,20,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,26018,1
3/29/00,Jump Shot,Jump Shot,85,29901025,33.9103,-1,134,-118.2708,0,1,0,1999-00,38,13,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,26011,1
3/29/00,Dunk Shot,Dunk,285,29901025,34.0393,-1,5,-118.2708,6,3,0,1999-00,13,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,26017,1
3/29/00,Layup Shot,Layup,412,29901025,34.0473,-1,-3,-118.2708,3,4,0,1999-00,39,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,26022,1
3/29/00,Jump Shot,Jump Shot,393,29901025,33.9933,63,51,-118.2068,6,4,0,1999-00,8,8,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,26021,1
3/29/00,Jump Shot,Jump Shot,156,29901025,33.9383,-23,106,-118.2928,6,2,0,1999-00,13,10,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,26012,1
3/29/00,Layup Shot,Layup,80,29901025,34.0473,149,-3,-118.1208,0,1,0,1999-00,44,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,26010,1
3/29/00,Jump Shot,Jump Shot,52,29901025,33.8713,-23,173,-118.2928,3,1,0,1999-00,30,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,26008,1
3/29/00,Dunk Shot,Dunk,198,29901025,34.0473,-1,-3,-118.2708,2,2,0,1999-00,46,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,26013,1
3/29/00,Running Jump Shot,Jump Shot,49,29901025,34.0323,33,12,-118.2368,4,1,0,1999-00,17,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,26007,1
3/29/00,Dunk Shot,Dunk,11,29901025,34.0473,-1,-3,-118.2708,10,1,0,1999-00,15,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,26005,1
3/29/05,Driving Layup Shot,Layup,283,20401051,34.0443,0,0,-118.2698,8,3,0,2004-05,19,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,7346,1
3/29/05,Layup Shot,Layup,326,20401051,34.0443,0,0,-118.2698,3,3,0,2004-05,40,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,7349,1
3/29/05,Fadeaway Jump Shot,Jump Shot,464,20401051,33.8943,-149,150,-118.4188,0,4,0,2004-05,58,21,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,7353,1
3/29/05,Jump Shot,Jump Shot,417,20401051,33.8993,-210,145,-118.4798,7,4,0,2004-05,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,7352,1
3/29/05,Jump Shot,Jump Shot,320,20401051,33.9173,-207,127,-118.4768,4,3,0,2004-05,8,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,7348,1
3/29/05,Jump Shot,Jump Shot,100,20401051,33.6383,36,406,-118.2338,0,1,0,2004-05,0,40,0,3PT Field Goal,Back Court(BC),Above the Break 3,Back Court Shot,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,7342,1
3/29/05,Alley Oop Layup shot,Layup,32,20401051,34.0443,0,0,-118.2698,7,1,0,2004-05,6,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,7340,1
3/29/05,Jump Shot,Jump Shot,20,20401051,33.9653,-235,79,-118.5048,8,1,0,2004-05,38,24,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,7339,1
3/29/05,Jump Shot,Jump Shot,357,20401051,33.8203,-156,224,-118.4258,1,3,0,2004-05,30,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,7351,1
3/29/05,Slam Dunk Shot,Dunk,153,20401051,34.0443,0,0,-118.2698,5,2,0,2004-05,48,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,7343,1
3/29/05,Jump Shot,Jump Shot,18,20401051,33.8613,-181,183,-118.4508,9,1,0,2004-05,8,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,7338,1
3/29/05,Jump Shot,Jump Shot,334,20401051,34.0653,-135,-21,-118.4048,2,3,0,2004-05,56,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,7350,1
3/29/05,Jump Shot,Jump Shot,193,20401051,33.9953,-20,49,-118.2898,2,2,0,2004-05,53,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,7344,1
3/29/05,Layup Shot,Layup,315,20401051,34.0443,0,0,-118.2698,5,3,0,2004-05,24,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,7347,1
3/29/05,Driving Dunk Shot,Dunk,9,20401051,34.0443,0,0,-118.2698,10,1,0,2004-05,21,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,7337,1
3/29/05,Jump Bank Shot,Jump Shot,216,20401051,33.9953,-75,49,-118.3448,1,2,0,2004-05,32,8,1,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. NYK,NYK,7345,1
3/29/12,Jump Shot,Jump Shot,532,21100756,33.8543,75,190,-118.1948,0,4,0,2011-12,15,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19267,1
3/29/12,Jump Shot,Jump Shot,474,21100756,33.8993,-130,145,-118.3998,5,4,0,2011-12,57,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19263,1
3/29/12,Jump Shot,Jump Shot,96,21100756,33.9663,144,78,-118.1258,2,1,0,2011-12,39,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19249,1
3/29/12,Jump Shot,Jump Shot,483,21100756,33.8143,103,230,-118.1668,5,4,0,2011-12,21,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19264,1
3/29/12,Step Back Jump shot,Jump Shot,20,21100756,33.8743,-133,170,-118.4028,9,1,0,2011-12,31,21,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19244,1
3/29/12,Jump Shot,Jump Shot,61,21100756,33.9503,0,94,-118.2698,5,1,0,2011-12,25,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19247,1
3/29/12,Fadeaway Jump Shot,Jump Shot,460,21100756,33.8843,-54,160,-118.3238,7,4,0,2011-12,18,16,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19261,1
3/29/12,Jump Shot,Jump Shot,31,21100756,33.9973,192,47,-118.0778,8,1,0,2011-12,17,19,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19245,1
3/29/12,Jump Shot,Jump Shot,497,21100756,34.0103,100,34,-118.1698,3,4,0,2011-12,47,10,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19265,1
3/29/12,Turnaround Fadeaway shot,Jump Shot,123,21100756,33.9623,127,82,-118.1428,0,1,0,2011-12,21,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19251,1
3/29/12,Jump Shot,Jump Shot,311,21100756,33.9593,-131,85,-118.4008,8,3,0,2011-12,20,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19256,1
3/29/12,Jump Shot,Jump Shot,347,21100756,33.8873,151,157,-118.1188,4,3,0,2011-12,28,21,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19257,1
3/29/12,Jump Shot,Jump Shot,205,21100756,34.0133,-190,31,-118.4598,4,2,0,2011-12,8,19,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19252,1
3/29/12,Jump Shot,Jump Shot,518,21100756,34.0323,100,12,-118.1698,1,4,0,2011-12,25,10,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19266,1
3/29/12,Fadeaway Jump Shot,Jump Shot,113,21100756,34.0323,-112,12,-118.3818,1,1,0,2011-12,26,11,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19250,1
3/29/12,Hook Shot,Hook Shot,259,21100756,34.0243,67,20,-118.2028,0,2,0,2011-12,43,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19253,1
3/29/12,Jump Shot,Jump Shot,76,21100756,34.0323,-198,12,-118.4678,4,1,0,2011-12,16,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19248,1
3/29/12,Jump Shot,Jump Shot,452,21100756,34.0383,-133,6,-118.4028,8,4,0,2011-12,23,13,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19260,1
3/29/12,Jump Shot,Jump Shot,7,21100756,33.8953,113,149,-118.1568,11,1,0,2011-12,10,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19243,1
3/29/12,Jump Shot,Jump Shot,466,21100756,34.0383,-229,6,-118.4988,6,4,0,2011-12,23,22,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19262,1
3/29/12,Jump Shot,Jump Shot,395,21100756,33.9643,78,80,-118.1918,0,3,0,2011-12,28,11,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19259,1
3/29/12,Running Jump Shot,Jump Shot,291,21100756,33.9663,42,78,-118.2278,9,3,0,2011-12,44,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19255,1
3/29/12,Jump Shot,Jump Shot,283,21100756,33.8023,59,242,-118.2108,10,3,0,2011-12,56,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19254,1
3/29/12,Fadeaway Jump Shot,Jump Shot,380,21100756,33.9703,73,74,-118.1968,1,3,0,2011-12,41,10,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. OKC,OKC,19258,1
3/29/98,Driving Layup Shot,Layup,173,29701033,34.0443,0,0,-118.2698,8,2,0,1997-98,27,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. WAS,WAS,24109,1
3/29/98,Driving Layup Shot,Layup,195,29701033,34.0443,0,0,-118.2698,5,2,0,1997-98,56,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. WAS,WAS,24110,1
3/29/98,Jump Shot,Jump Shot,142,29701033,34.0363,-124,8,-118.3938,11,2,0,1997-98,19,12,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. WAS,WAS,24107,1
3/29/98,Running Jump Shot,Jump Shot,241,29701033,33.9913,1,53,-118.2688,1,2,0,1997-98,18,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. WAS,WAS,24112,1
3/29/98,Jump Shot,Jump Shot,94,29701033,33.9443,-3,100,-118.2728,3,1,0,1997-98,4,10,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. WAS,WAS,24104,1
3/29/98,Jump Shot,Jump Shot,519,29701033,34.0443,119,0,-118.1508,6,4,0,1997-98,4,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. WAS,WAS,24115,1
3/29/98,Jump Shot,Jump Shot,447,29701033,33.9783,33,66,-118.2368,5,4,0,1997-98,15,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. WAS,WAS,24114,1
3/29/98,Jump Shot,Jump Shot,244,29701033,33.8243,141,220,-118.1288,0,2,0,1997-98,51,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. WAS,WAS,24113,1
3/29/99,Tip Shot,Tip Shot,190,29800418,34.0443,0,0,-118.2698,3,2,0,1998-99,37,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. VAN,VAN,24739,1
3/29/99,Jump Shot,Jump Shot,154,29800418,33.9873,158,57,-118.1118,7,2,0,1998-99,31,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. VAN,VAN,24736,1
3/29/99,Jump Shot,Jump Shot,294,29800418,34.0083,108,36,-118.1618,5,3,0,1998-99,34,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. VAN,VAN,24746,1
3/29/99,Layup Shot,Layup,37,29800418,34.0443,0,0,-118.2698,6,1,0,1998-99,15,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. VAN,VAN,24734,1
3/29/99,Driving Layup Shot,Layup,235,29800418,34.0443,0,0,-118.2698,11,3,0,1998-99,24,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. VAN,VAN,24741,1
3/29/99,Jump Shot,Jump Shot,166,29800418,34.0263,70,18,-118.1998,6,2,0,1998-99,2,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. VAN,VAN,24738,1
3/29/99,Driving Dunk Shot,Dunk,252,29800418,34.0443,0,0,-118.2698,9,3,0,1998-99,54,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. VAN,VAN,24742,1
3/29/99,Layup Shot,Layup,75,29800418,34.0443,0,0,-118.2698,2,1,0,1998-99,37,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. VAN,VAN,24735,1
3/29/99,Jump Shot,Jump Shot,307,29800418,33.9813,149,63,-118.1208,4,3,0,1998-99,34,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. VAN,VAN,24747,1
3/29/99,Jump Shot,Jump Shot,283,29800418,33.8883,-128,156,-118.3978,6,3,0,1998-99,37,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. VAN,VAN,24745,1
3/29/99,Jump Shot,Jump Shot,30,29800418,33.8653,-192,179,-118.4618,7,1,0,1998-99,7,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. VAN,VAN,24733,1
3/29/99,Running Jump Shot,Jump Shot,25,29800418,33.9313,143,113,-118.1268,7,1,0,1998-99,43,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. VAN,VAN,24732,1
3/3/00,Jump Shot,Jump Shot,137,29900835,33.9293,186,115,-118.0838,10,2,0,1999-00,12,21,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. IND,IND,25777,1
3/3/00,Running Jump Shot,Jump Shot,16,29900835,33.9783,1,66,-118.2688,9,1,0,1999-00,51,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. IND,IND,25772,1
3/3/00,Jump Shot,Jump Shot,9,29900835,34.0603,100,-16,-118.1698,10,1,0,1999-00,53,10,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. IND,IND,25771,1
3/3/00,Jump Shot,Jump Shot,470,29900835,33.7943,8,250,-118.2618,3,4,0,1999-00,18,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. IND,IND,25785,1
3/3/00,Running Jump Shot,Jump Shot,118,29900835,34.0283,-91,16,-118.3608,0,1,0,1999-00,12,9,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. IND,IND,25776,1
3/3/00,Jump Shot,Jump Shot,364,29900835,33.9123,78,132,-118.1918,0,3,0,1999-00,56,15,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. IND,IND,25782,1
3/3/00,Running Jump Shot,Jump Shot,34,29900835,34.0443,78,0,-118.1918,7,1,0,1999-00,53,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. IND,IND,25773,1
3/3/00,Jump Shot,Jump Shot,431,29900835,33.9553,5,89,-118.2648,6,4,0,1999-00,59,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. IND,IND,25783,1
3/3/00,Jump Shot,Jump Shot,481,29900835,33.8353,-164,209,-118.4338,2,4,0,1999-00,14,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. IND,IND,25786,1
3/3/00,Driving Layup Shot,Layup,109,29900835,34.0443,0,0,-118.2698,0,1,0,1999-00,42,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. IND,IND,25775,1
3/3/00,Jump Shot,Jump Shot,262,29900835,33.9053,115,139,-118.1548,11,3,0,1999-00,14,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. IND,IND,25780,1
3/3/00,Layup Shot,Layup,486,29900835,34.0443,0,0,-118.2698,1,4,0,1999-00,49,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. IND,IND,25787,1
3/3/00,Slam Dunk Shot,Dunk,208,29900835,34.0443,0,0,-118.2698,3,2,0,1999-00,51,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. IND,IND,25778,1
3/3/01,Jump Shot,Jump Shot,379,20000852,33.9853,172,59,-118.0978,6,4,0,2000-01,19,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,1233,1
3/3/01,Jump Shot,Jump Shot,12,20000852,33.8713,-122,173,-118.3918,10,1,0,2000-01,39,21,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,1220,1
3/3/01,Jump Shot,Jump Shot,407,20000852,34.0183,-50,26,-118.3198,4,4,0,2000-01,51,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,1234,1
3/3/01,Jump Shot,Jump Shot,99,20000852,33.9853,-191,59,-118.4608,0,1,0,2000-01,25,19,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,1221,1
3/3/01,Slam Dunk Shot,Dunk,127,20000852,34.0313,5,13,-118.2648,8,2,0,2000-01,39,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,1223,1
3/3/01,Jump Shot,Jump Shot,157,20000852,33.9093,117,135,-118.1528,5,2,0,2000-01,27,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,1224,1
3/3/01,Jump Shot,Jump Shot,189,20000852,34.0043,159,40,-118.1108,2,2,0,2000-01,4,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,1226,1
3/3/01,Jump Shot,Jump Shot,186,20000852,33.8653,132,179,-118.1378,2,2,0,2000-01,25,22,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,1225,1
3/3/01,Jump Shot,Jump Shot,279,20000852,33.9193,-164,125,-118.4338,2,3,0,2000-01,9,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,1230,1
3/3/01,Layup Shot,Layup,285,20000852,34.0183,-1,26,-118.2708,1,3,0,2000-01,30,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,1231,1
3/3/01,Jump Shot,Jump Shot,101,20000852,33.6603,-44,384,-118.3138,0,1,0,2000-01,0,38,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,1222,1
3/3/01,Jump Shot,Jump Shot,362,20000852,33.7933,11,251,-118.2588,7,4,0,2000-01,50,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL @ VAN,VAN,1232,1
